,query,intent
8305,금액대 더 낮은 상품도 혼합해도 되죠 ?,10
8306,몇 개월부터 먹일 수 있는 음식인지 알 수 있을까요 ?,10
8307,세탁기 세탁과 건조기 사용 가능한가요 ?,10
8308,보관은 어떻게 하나요 ?,10
8309,냉장 보관해야 하나요 ?,10
8310,하루 간격으로 섞어서 먹이라는 게 어떤 의미인가욤 ?  이제 떨어져 가서 사야 하는데 정확히 알려주세요,10
8311,보관은 실온이에요 ?,10
8312,지금 애기가 172일이고 곧 6개월인데 1단계 프로푸트라가 오늘 끝날 거 같아요 한 통 더 있는 줄 알았는데 없네요 약 10일 정도 2단계 먼저 먹여도 될까요 ?,10
8313,치발기 케이스는 소독기에 넣으면 안 되는 거죠 ?,10
8314,L자로 설치시 고정 스트랩은 필요 없는 거죠 ?,10
8315,울트라 크림 신생아도 사용 가능한 건가여 ?,10
8316,일자로 다 펴서 사용 가능할까요 ?,10
8317,거의 반반 정도 먹는 거 같은데 원래는 2단계 압타밀 누트라 먹고 있는데 3단계 압타밀 누트라 먹여도 되나요 ?,10
8318,85번 제품 겨울용 인가요 ?,10
8319,킨더 밀쉬가 하루 300ML 까지만 먹일수 있다고 하던데 킨더 밀 쉬먹으면서 우유도 같이 먹어도 되나요 ?,10
8320,안전바랑 발판 21센치 사용 중인데 틴티드 방풍 커버 사용 가능할까요 ?,10
8321,두나유모차도 바구니카시트 크기인데 사용 가능할까요 ?,10
8322,상품 문의요부억 쪽 설치할 껀 데 일반벽지에도 압축 부착되나요 ?,10
8323,종근당 키즈멀티비타민과 같이 복용해 두될까요 ?,10
8324,창살 간격이 5개월 정도 된 고양이가 통과 하나요 ?,10
8325,퀸 사이즈 매트리스 높이 25센치짜리 프레임 없이 밑에 깔판 놓고 사용 중인데요 설치 가능한 건가요 ?,10
8326,일반 빨래와 같이 세탁기에 넣고 돌리고 건조기로 건조해도 상관없나요 ?,10
8327,성인 여성이 입어도 되나요 ?,10
8328,"택 08 P69 빈티지M 슬라이드 수유쿠션 그린진청 75 , 000원 이상 품 커버 세탁 가능한가요 ?",10
8329,식기 소독기 사용 가능한가요 ?,10
8330,아래 질문 남긴 사람인데 각도 조절이 차양막각 조조절 말씀하시는 건가요 ?,10
8331,상품 구매할려고 하는데 세탁은 어떻게 하나여 ?,10
8332,유모차 폴딩 시커버를 벗겨야 하쥬 ?,10
8333,깔창 깔고 하면 신을 만할까요 ?,10
8334,안전바만 빼고 좌판이랑 발판으로의자조립 가능하죠 ?,10
8335,아이캐디피치 4 어떤 거써야 하나요 ?,10
8336,손에 뿌려서 사용해도 되는 거죠 ?,10
8337,에디슨 부엉이 입체빨대컵 사용 연령이 12개월이던데 9개월 아기가 써도 되나요 ?,10
8338,어른 옷에 세탁해도 잘 되나요 ?,10
8339,주방젖병 세제요주방 젖병 세제요애기 젖병이랑 일반 설겆이 할 때도 가능한가요 ?,10
8340,몇 개월 아이부터 사용 가능한가요 ?,10
8341,세탁은 커버와 분리 후 쿠션도 세탁해도 되는 건가요 ?,10
8342,헤드 그거 쓰면 되겠죠 ?,10
8343,식기세척기 사용이 가능한가요 ?,10
8344,첫 설치 후에 안 쓸 때는 오므려서 모아 보관할 수 있나요 ?,10
8345,시트 세탁은 어떻게 하나요 ?,10
8346,기존 누트라 2단계서 리뉴얼 2단계로 변경시에도 교차수유 필요한가요 ?,10
8347,요고랑 첫걸음 컵이랑 팔팔 끓는 물에 열탕 소독 가능한가요 ?,10
8348,사진 찍어둔 게 있는데 원하시면 보내드릴게요 .  그리고 바람막이에서 시력보호비닐을 제거하라는 데 그게 어떤 건가요 ?,10
8349,안전문 설치 폭이 딱 90CM 방문인데요 어떻게 구매하면 좋을까요 ?,10
8350,7번 유산균 70일 된 아기 먹여도 되는 거죠 ?,10
8351,1단계가 너무 딱 맞을까여 기저귀를 타이트하게 주문하라는 데 엠 주문 햇는 데 더 큰 걸루 바꿔야 하나요 ?,10
8352,16번 구매할 껀 데가로세로제가 직접 잘라 쓸 수 있나요 ?,10
8353,제습기 트는 곳에 원목블럭 있어도 되나요 ?,10
8354,뒷면에어매쉬 부분에 애기 눕혀서 사용해도 되나요 ?,10
8355,멕시코 시바구니 카시트에 사용 가능한가요 ?,10
8356,포맘스 바운서에 착용 가능할까요 ?,10
8357,볼펜자국이 생겼는데 어떻게 지워야 하나요 ?,10
8358,가드가 안으로 접히게 설치 가능하고 매트 위 5CM 정도 더 띄워서 가드 높이를 높일 수도 있을까요 ?,10
8359,5개월 아기가 먹기 괜찮을까요 ?,10
8360,현재 명작 1단계 먹이는 중인데 곧 2단계로 바꿔야 하는데 2단계는 프리미엄으로 바로 먹여도 괜찮은가요 ?,10
8361,페넬로페에 손과 입물티슈가 따로 있잖아요 그럼 다른 물티슈들은 손과 입에 쓰면 안 되는 건가요 ?,10
8362,가로가 97인데 어떻게 구매해야 되지요 ?,10
8363,스펙트라 2 구형 제품에 표준형 흡입기도 사용 가능은 한 건가요 ?,10
8364,이 상품 몇 개월부터 사용 가능한가요 ?,10
8365,그로미미차콜 300주문해서 사용해봤는데 기존에 200은 물담고 숨구멍을 위에 누르면 물이 올라왔는데 이번 껀휙 휙바람 소리만 나고 물이 올라오지 않네요 .  용량이 달라서 차이가 있는 건가요 ?,10
8366,LED 라이트는 어디에 부착하는 건가요 ?,10
8367,바디워시로 샴푸까지 같이 해도 되나요 ?,10
8368,세탁은 어떻게 하는 건가요 ?,10
8369,시럽 하루에 2ML 씩 두 번 나눠서 안 먹이고 하루에 한 번에 4ML 먹여도 되나요 ?,10
8370,뉴꼬마가 집에 150개 정도 있어서 .  추가 구입하려는데 천재 사각 블럭과 호환되나요 ?,10
8371,뭔가 덜 새게 하는 방법은 없을까요 ?,10
8372,스팀소독기에 소독해도 되나요 ?,10
8373,바퀴 6개는 어디에 다나요 ?,10
8374,혹시 인형 손빨래 가능한가요 ?,10
8375,수딩젤 위에 엠엘이 로션이나 크림 발라도 되요 ?,10
8376,뚜껑도 전자레인지에 돌려도 괜찮은가요 ?,10
8377,나사들어 있는 박스에 보니 나사 말고 또 둥그런 뚜껑 같은 게 4개 들어 있던 데 이것도 나사에 끼워서 사용하는 건가요 ?,10
8378,2박3일 외출 시에도 분유 저장팩에 넣고 외출해도 되나 여 ?,10
8379,일반면 가제 손수건 삶아도 되나요 ?,10
8380,오늘 배송받았는데요 젖병소독기에 넣고 소독해도 되나요 ?,10
8381,젖병소독기에 소독해도 될까요 ?,10
8382,7개월 된 아기가 먹어도 되나요 ?,10
8383,열탕소독 가능한가요 ?,10
8384,코란도 투리스모는 어떤 타입으로 해야 되나 여 ?  보조석 뒤에 설치할 꺼예요,10
8385,사이즈 문의 드려요 안전하게 설치하려면 어떻게 구매해야 될까요 ?,10
8386,초석참배즙은 몇 개월부터 섭취 가능한가요 ?,10
8387,우유에 타 먹이는 건가요 ?,10
8388,어떻게 사용하는 건가요 ?,10
8389,아일랜 다 식탁에도 사용 가능한가요 ?,10
8390,건조기로 건조시켜도 되는 건가요 ?,10
8391,이건 어떻케해야 하나요 ?,10
8392,애가 너무 뛰어서요 .  뛰어 댕겨도 문제없을까요 ?,10
8393,건조기 돌리면 줄어드나요 ?,10
8394,식기세척기 사용 가능한가요 ?,10
8395,열탕소독이나 스팀기 소독 가능한가요 ?,10
8396,사이즈 1 케이스 사이즈2에도 사용 가능한가요 ?,10
8397,목욕의자요갓 태어난 신생아를 앉혀서해도 위험하지 않나요 ?,10
8398,제품 버릴 때 어떻게 버리나요 ?,10
8399,세척 관련 바나나치발기와 기린치 발기를 삶아서 소독하는 건 불가능한가요 ?,10
8400,푸고 오리지널 사용 중인데요 .  24번 텀블러 뚜껑 호환되나요 ?,10
8401,6월 15일 이 6개월인데 2단계로 먹어야 되는지요 ?,10
8402,11살이 써도 되는 건가요 ?,10
8403,AK리본털 단화 혹시 신고 나서 벗으면 발에 털이 묻어나나요 ?,10
8404,이거 한번 조립하면 다시 분리 안 되나요 ?,10
8405,제품 반납시 보행기 시트 세탁해야 하나요 ?,10
8406,드럼세탁기에 써도 되나요 ?,10
8407,삼나무 깔판을 사용하고 있는데 설치 가능할까요 ?,10
8408,다름이 아니라 먼지 날림이 있다는 평이 있어서요세탁을 어찌하면 좋을까요 ?,10
8409,잘 사용 중이긴 한데 접을 때마다 일이네요 따로 레인 커버 접는 방법은 없을까요 ?,10
8410,여자 혼자 조립 가능합니까 ?,10
8411,초유밀 분유에 타서 먹이려고 하는데 분유를 원래 먹던 양 그대로 타고 그냥 초유밀만 추가로 넣으면 되는 건가요 ?,10
8412,어떻게 데워서 먹이나요 ?,10
8413,18개월 이후 아가들은 사용 못하나요 ?,10
8414,한번 시험 삼아 펴밧는데다 시동그랗게 접어서 넣을려고 하는데 어떻게 접습니까 ?,10
8415,비데티슈로 얼굴이나 손닦으면 어떻게 되나요 ?,10
8416,제대로 화남 이봐 여 . 받은 그대로 먼저 입혔는데 멀 세탁해 여 ? 그것도 뜨거운 물에 ?,10
8417,이유식을 시원찮게 먹어서 혹시 2단계에서 3단계 건너뛰고 바로 킨더 밀쉬로 넘어가도 괜찮은 건지요 ?,10
8418,핑크 크림이요상처 크림이랑 같이 써도 되나요 ?,10
8419,압타밀 프레 200미리 액상분유 스테리 피드니플 사용 가능한가요 ?,10
8420,다시마 가루는 조리 안 하고 바로 죽에 넣어 먹여도 되나요 ?,10
8421,자일리톨은 하루에 얼마 이상의 섭취량이 정해져 있나요 ?,10
8422,몇 개월 아기부터 사용 가능한가요 ?,10
8423,모든 연령대 사용 가능한가요 ?,10
8424,소독기 사용도 안 되는 건가요 ?,10
8425,건조기 사용되나요 ?,10
8426,전자렌지 30초 정도 사용 가능한가요 ?,10
8427,전기건조기 돌려도 되나요 ?,10
8428,O빨대랑 손잡이 열탕 소독해도 될까 ?,10
8429,범퍼 세탁은 통으로 하나요 ?,10
8430,드럼세탁기에 써도 무관 하나요 ?,10
8431,위에 전기요 깔아도 되나요 ?,10
8432,매트 위에 고추장 같은 거흘렷는데 바로 물들엇는지 안닥여요퐁퐁에스펀지적셔서 3시간 이상 불려서 주말 내내 햇는데도 안 지워지네요매직스펀지도 안 되고 원래 이렇게 금방 물들고 안 지워지나요 ?,10
8433,임신 초기인데 벌써부터 손목이 아파서 구매하는데요 .  손목 보호대 수면 시에 도 착용해도 되나요 ?,10
8434,매직 셰이드요모기장이랑 선쉐이드 세탁 방법은 어떻게 되나요 ?,10
8435,주문 제작 가능한가요 ?,10
8436,등받이 부분 접어서 휴대하고 다닐수 있나요 ?,10
8437,문의 드려요세탁은 어떻게 해야 하나요 ?,10
8438,냉동 보관시 오랫동안 보관하여도 괜찮은가요 ?,10
8439,신생아도 사용 가능한가요 ?,10
8440,건조기 돌려도 되나요 ?,10
8441,바나나치발기 세척 문의 열탕 안 되죠 ?,10
8442,젖병소독하고 나서밖에 따로 건조대에 보관해야 하나요 ?,10
8443,4개월 아기에게 사용해도 되나요 ?,10
8444,세탁요청 여기서 하면 되나요 ?,10
8445,식기세척기 사용 가능할까요 ?,10
8446,먹어도 괜찮나요 ?,10
8447,아기 태우고 시트 회전이 가능하지 ?,10
8448,45세 아이가 앉아도 되나요 ?,10
8449,39번 산전복 대구매하고 싶은데요 사이즈 잴 때 배가장 튀어나온 부분을 재야 하나요배 아래쪽을 재야 하나요 ?,10
8450,열탕소독 가능한가요 ?,10
8451,온수매트 사용 가능한가요 ?,10
8452,매트리스에만 프레임 없이 매트리스만 깔고 사용 중인데요 그 밑에 다 끼워서 사용 가능한가요 ?,10
8453,리안디럭스와 솔로에도 호환이 되는 방풍 커버인가요 ?,10
8454,아가가 입에 가져갈 거 같아서 사용 전 세척하고 싶은데 구슬은 괜찮을 거 같은데 은색 작은 구슬 손세탁해도 됩니까 ?,10
8455,구매해서 사용 중인데요 몇 개월까지 사용 가능한 건가요 ?,10
8456,가습기에 사용해도 되나요 ?,10
8457,왜물에 넣으면 안 될까요 ?,10
8458,십자드라이버 모양이 없단 소리 같은데 완제품에 있는 수동 드라이버용 팁을 드릴 에 끼워서 사용할 수가 있는 건가요 ?,10
8459,7갤용과자 먹어도 되나요 ?,10
8460,보리차 제품 개봉 후에는 보관 어떻게 하지요 ?,10
8461,병이랑 스트로우까지 열탕 가능하죠 ?,10
8462,수딩밀크선 4개월 아기도 사용 가능한가요 ?,10
8463,열탕소독 30초 이내에 해야 되는 건가요 ?,10
8464,이유식 용기 뚜껑은 전자렌지에 돌리면 안 되나요 ?,10
8465,브레이크 장력이 양쪽이 다르고 한쪽이 빡빡해서 여자 아이라 힘이 부족해 보이는데 장력 조절 가능한가요 ?,10
8466,"1번 보아털 코트 이건 ,  한겨울에 입 얻 되는 걸까요 ?",10
8467,흡착 볼 뚜껑도 열탕소독 젖병소독기 사용 가능한가요 ?,10
8468,1 .  열탕 소독 가능한가요 ?,10
8469,10개월 아이가 전신에 써도 되는 건가요 ?,10
8470,몇 개월까지 가지고 놀 수 있나요 ?,10
8471,배송 전 세탁해서 보내주나요 ?,10
8472,40번 미니마우스에 42번 빨대 호환되죠 ?,10
8473,볼풀공세탁망에 넣어서 세탁기 돌려도 되나요 ?,10
8474,설치할 곳이 107 - 108 정도인데 28 말고 14두개를 설치해도 되져 ?,10
8475,왜집하에서 움직이질 안 초 ?,10
8476,28번 제품 사려고 하는데 42번 리필 빨대 사용 가능한 거 맞죠 ?,10
8477,식용으로써도 되나요 ?,10
8478,지금 160아가고 100일 전후로 몇 번 1단계 전분 먹고 애가 안 맞는지 괴로워했는데 그럼 앞으로도 쭉 전분은 못 먹는 걸까요 ?,10
8479,"열탕소독 ,  전자렌지 사용 가능한가요 ?",10
8480,세탁 시 빨래망에 넣고 돌려도 될까요 ?,10
8481,젖병소독기 사용 가능한가요 ?,10
8482,롱킥 제품은 8개월인데 먹여도 되나요 ?,10
8483,유모차 바퀴 못 달겠어요 바퀴 축빼낸 다음 바퀴 끼우고 축 다시 끼우라는 데 어디다 끼우나요 ?,10
8484,제품을 구매했는데요 사용 전 별도의 세탁이 필요한가요 ?,10
8485,배 게 솜까지 세탁기에 넣고 빨아도 되나유 ?,10
8486,이 제품 세탁은 어찌해야 하나요 ?,10
8487,핑크로션 몇 개월 아기부터 쓸 수 있나요 ?,10
8488,용기에 대한 정보가 없어서 문의 드려요 전자렌지 사용 가능한가요 ?,10
8489,식기세척기 사용 가능한가요 ?,10
8490,키즈컵 문의 컵 안에 우유나 물 넣고 전다렌지에 데워줘도 상관없나요 ?,10
8491,식기세척기 사용 가능한가요 ?,10
8492,혹시 수유하고 있는데 흰강낭콩 먹어도 될까요 ?,10
8493,5개월 아기 라베이비 유산균물이나 분유에 타서 먹여도 되나요 ?,10
8494,받아서 오늘 물놀이 목욕하며 첨사용 햇는데요 배수구멍이 바닥에 밀착되서 배수구를 열어도 물이 안 빠지고 물이 차 있는 매트를 힘들게 들고 있어야만 빠지는데 원래 이런 건가요 ?,10
8495,거꾸로 하면 물이 새나요 ?,10
8496,문의 건전지는 어디로 갈아 끼우나요 ?,10
8497,지금 샴푸 바디 하나로 되어 있는 거 쓰고 있는데요 .  몇 살부터 샴푸랑 바디워시 따로 쓰는 건가요 ?,10
8498,처음 사용할 때 뭘로 닦고 써야 하나요 ?,10
8499,혹시 39번 성인용으로도 가능한가요 ?,10
8500,얼려놨다 먹여도 상관없나요 ?,10
8501,제가 사이즈 특정 응 잘못해서요 185CM 면 어떻게 해야 할까요 ?,10
8502,빨대랑 저젖병통이랑 호환되나요 ?,10
8503,열탕소독하고 나서 레이퀸 소독 기억 넣어도 되지요 ?,10
8504,자나 자 현관문에도 설치가 가능한가요 ?,10
8505,이번에 나온 부가부앤트에도 설치가 가능할까요 ?,10
8506,신생아부터 사용하는지 ?,10
8507,오븐에 사용 가능한가요 ?,10
8508,혹시 베타커버를 타보베이직 스텝에 쓸 수 있을까요 ?,10
8509,유팡소독 기년식 상관없이 사용 가능한가요 ?,10
8510,펄이 안 들어간 제품은 삶아도 될까요 ?,10
8511,중기 스푼 열탕 소독시 2분 이내로 하면 될까요 ?,10
8512,빨간색 연필 모양세이펜도 호환되는 거죠 ?,10
8513,용기 전자렌지 돌려도 되나요 ?,10
8514,아이소픽스되는 차에는 어떻게 설치해야 하죠 ?,10
8515,뒷바퀴 보조안장 설치할 수 있나용 ?  뒤에 동생을 태워야 하는데 오,10
8516,아침 저녁으로는 분유를 찾는 거 같아서 더 먹여볼려 구하는데 바로 단계 건너뛰고 홀레킨 더 밀쉬먹여도 되나요 ?,10
